created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2022-10-14T17:47:45Z,314573,56.40,95.64,108.91,711,-87,69,50,63.02
2022-10-14T17:49:45Z,314574,55.51,93.15,106.60,713,-86,69,50,61.32
2022-10-14T17:51:45Z,314575,55.89,94.05,107.64,715,-79,70,50,62.00
2022-10-14T17:53:45Z,314576,55.58,92.76,103.58,717,-79,70,49,61.11
2022-10-14T17:55:45Z,314577,55.18,91.71,105.59,719,-84,70,49,60.34
2022-10-14T17:57:46Z,314578,53.17,89.54,101.06,721,-82,70,49,58.96
2022-10-14T17:59:45Z,314579,54.09,89.89,102.93,724,-78,70,49,59.20
2022-10-14T18:01:45Z,314580,51.04,85.53,95.24,726,-84,71,48,56.29
2022-10-14T18:03:45Z,314581,51.44,85.75,97.27,728,-84,71,47,56.48
2022-10-14T18:05:45Z,314582,51.17,86.83,97.23,730,-80,71,47,57.13
2022-10-14T18:07:45Z,314583,50.70,85.89,96.07,732,-79,72,47,56.55
2022-10-14T18:09:45Z,314584,51.35,86.11,96.89,734,-84,72,46,56.65
2022-10-14T18:11:45Z,314585,49.52,82.04,93.04,736,-79,72,46,54.27
2022-10-14T18:13:45Z,314586,47.88,79.60,89.79,738,-84,72,45,52.98
2022-10-14T18:15:45Z,314587,48.80,81.04,90.71,740,-80,73,45,53.71
2022-10-14T18:17:45Z,314588,49.11,81.20,90.09,742,-81,73,45,53.65
2022-10-14T18:19:45Z,314589,50.09,82.23,94.79,744,-82,73,45,54.14
2022-10-14T18:21:45Z,314590,49.30,79.98,90.30,746,-80,73,44,53.11
2022-10-14T18:23:45Z,314591,49.98,81.96,92.52,748,-83,73,44,54.17
2022-10-14T18:25:45Z,314592,49.52,80.34,92.39,750,-82,74,44,53.18
2022-10-14T18:27:45Z,314593,49.09,81.00,90.35,752,-84,74,44,53.70
2022-10-14T18:29:45Z,314594,49.31,82.17,90.60,754,-82,74,43,54.15
2022-10-14T18:31:45Z,314595,48.61,80.15,91.59,756,-80,74,43,53.28
2022-10-14T18:33:45Z,314596,49.53,79.44,90.58,758,-83,74,43,52.47
2022-10-14T18:35:45Z,314597,49.13,80.33,90.46,760,-84,74,42,53.30
2022-10-14T18:37:45Z,314598,48.51,79.49,86.80,762,-80,74,42,52.71
2022-10-14T18:39:45Z,314599,48.83,80.11,88.24,764,-83,75,42,52.98
2022-10-14T18:41:45Z,314600,48.95,79.61,88.02,766,-84,75,42,52.77
2022-10-14T18:43:45Z,314601,48.86,81.45,91.91,768,-79,75,42,53.64
2022-10-14T18:45:45Z,314602,48.43,78.70,87.57,770,-86,76,42,52.64
2022-10-14T18:47:45Z,314603,49.70,80.72,89.46,772,-79,75,40,53.63
2022-10-14T18:49:45Z,314604,47.80,78.83,87.61,774,-80,76,40,52.56
2022-10-14T18:51:45Z,314605,48.56,78.96,87.11,776,-82,76,40,52.58
2022-10-14T18:53:45Z,314606,47.72,78.30,89.07,778,-84,76,40,52.22
2022-10-14T18:55:47Z,314607,46.66,76.00,85.70,780,-79,76,41,51.55
2022-10-14T18:57:46Z,314608,46.88,74.64,85.38,782,-80,76,40,50.81
2022-10-14T18:59:47Z,314609,47.21,77.38,85.51,784,-80,76,40,51.81
2022-10-14T19:01:46Z,314610,47.27,76.45,86.11,786,-82,76,40,51.89
2022-10-14T19:03:46Z,314611,46.88,76.57,83.71,788,-83,76,40,51.61
2022-10-14T19:05:46Z,314612,46.93,76.16,84.84,790,-80,77,40,51.66
2022-10-14T19:07:46Z,314613,46.85,78.69,90.33,792,-82,77,40,52.91
2022-10-14T19:09:46Z,314614,47.27,75.71,86.75,794,-81,77,40,51.50
2022-10-14T19:11:46Z,314615,45.15,74.38,81.85,796,-83,77,39,50.91
2022-10-14T19:13:46Z,314616,45.40,74.64,82.36,798,-83,77,39,50.98
2022-10-14T19:15:46Z,314617,45.57,74.92,84.57,800,-85,77,39,51.15
2022-10-14T19:17:46Z,314618,45.50,74.22,81.83,802,-79,77,39,50.91
2022-10-14T19:19:46Z,314619,46.02,74.07,85.35,804,-79,77,39,51.07
2022-10-14T19:21:46Z,314620,46.45,76.69,85.22,806,-80,77,39,51.53
2022-10-14T19:23:46Z,314621,45.04,74.96,84.93,808,-83,77,39,51.07
2022-10-14T19:25:46Z,314622,44.84,73.21,80.84,810,-82,77,38,50.57
2022-10-14T19:27:46Z,314623,45.05,75.86,84.57,812,-82,78,39,51.61
2022-10-14T19:29:46Z,314624,46.26,76.09,84.62,814,-79,78,39,51.69
2022-10-14T19:31:46Z,314625,46.82,75.36,85.91,816,-80,78,39,51.42
2022-10-14T19:33:46Z,314626,46.60,75.20,83.98,818,-79,78,39,51.31
2022-10-14T19:35:46Z,314627,44.80,74.07,82.87,820,-83,78,38,50.82
2022-10-14T19:37:46Z,314628,44.15,72.74,80.07,822,-82,78,38,50.28
2022-10-14T19:39:46Z,314629,44.61,74.21,81.81,824,-80,78,38,50.95
2022-10-14T19:41:46Z,314630,44.09,70.28,80.20,826,-81,78,38,49.50
2022-10-14T19:43:46Z,314631,44.02,71.70,81.17,828,-77,79,38,49.96
2022-10-14T19:45:46Z,314632,44.11,70.95,77.65,830,-83,79,37,49.84
2022-10-14T19:47:46Z,314633,42.88,68.54,75.54,832,-85,79,37,48.71
2022-10-14T19:49:46Z,314634,42.27,67.89,74.98,834,-84,79,37,48.67
2022-10-14T19:51:46Z,314635,40.42,66.13,73.52,836,-83,79,36,47.79
2022-10-14T19:53:46Z,314636,40.61,64.91,72.11,838,-82,79,36,47.29
2022-10-14T19:55:46Z,314637,41.43,67.93,75.38,840,-81,78,36,48.61
2022-10-14T19:57:46Z,314638,41.21,66.70,74.07,842,-83,79,36,48.07
2022-10-14T19:59:46Z,314639,41.89,66.68,74.72,844,-85,79,36,48.19
2022-10-14T20:01:46Z,314640,41.57,65.89,73.84,846,-83,79,35,47.45
2022-10-14T20:03:46Z,314641,40.43,65.00,73.67,848,-78,79,35,47.63
2022-10-14T20:05:46Z,314642,39.98,65.80,74.04,850,-79,79,36,47.84
2022-10-14T20:07:46Z,314643,40.39,65.16,71.62,852,-84,79,35,47.52
2022-10-14T20:09:46Z,314644,40.04,63.07,70.00,854,-85,79,35,46.68
2022-10-14T20:11:46Z,314645,39.60,62.46,67.08,856,-85,80,35,46.31
2022-10-14T20:13:48Z,314646,38.54,61.85,67.35,858,-81,80,34,46.37
2022-10-14T20:15:46Z,314647,38.88,60.65,65.21,860,-81,80,35,45.91
2022-10-14T20:17:46Z,314648,39.00,61.88,67.98,862,-79,80,34,46.00
2022-10-14T20:19:46Z,314649,38.57,57.46,64.24,864,-81,80,34,44.61
2022-10-14T20:21:46Z,314650,37.24,58.78,63.58,866,-82,80,34,44.85
2022-10-14T20:23:46Z,314651,36.96,59.50,67.05,868,-81,80,34,45.21
2022-10-14T20:25:46Z,314652,38.02,60.68,67.25,870,-80,80,34,45.65
2022-10-14T20:27:46Z,314653,37.55,60.64,68.86,872,-82,80,33,45.59
2022-10-14T20:29:46Z,314654,37.36,58.87,63.30,874,-83,80,34,45.04
2022-10-14T20:31:46Z,314655,36.93,58.93,65.47,876,-83,80,34,45.18
2022-10-14T20:33:48Z,314656,37.55,59.86,63.61,878,-87,80,34,45.46
2022-10-14T20:35:46Z,314657,38.65,61.31,68.85,880,-79,80,34,45.93
2022-10-14T20:37:46Z,314658,38.06,60.19,67.76,882,-80,80,33,45.57
2022-10-14T20:39:46Z,314659,38.00,59.85,65.02,884,-84,80,34,45.48
2022-10-14T20:41:46Z,314660,38.81,62.88,69.42,886,-82,80,34,46.75
2022-10-14T20:43:47Z,314661,37.36,61.11,66.62,888,-79,80,33,45.80
2022-10-14T20:45:46Z,314662,39.69,64.57,72.19,890,-81,81,33,47.39
2022-10-14T20:47:46Z,314663,39.20,61.76,67.04,892,-81,80,33,46.07
2022-10-14T20:49:51Z,314664,40.02,62.80,69.82,894,-82,81,33,46.62
2022-10-14T20:51:46Z,314665,40.21,63.18,70.58,896,-83,81,32,46.54
2022-10-14T20:53:47Z,314666,40.13,63.22,69.61,898,-79,81,33,46.85
2022-10-14T20:55:46Z,314667,40.35,65.72,71.94,900,-79,81,33,47.78
2022-10-14T20:57:47Z,314668,41.00,65.29,73.66,902,-80,81,33,47.68
2022-10-14T20:59:47Z,314669,42.82,68.02,74.71,904,-82,81,33,48.78
2022-10-14T21:01:47Z,314670,41.93,67.05,73.80,906,-81,81,33,48.44
2022-10-14T21:03:47Z,314671,42.02,67.95,76.23,908,-78,81,33,48.71
2022-10-14T21:05:47Z,314672,40.84,64.18,72.95,910,-85,81,33,47.23
2022-10-14T21:07:47Z,314673,41.09,64.56,71.98,912,-81,81,33,47.46
2022-10-14T21:09:47Z,314674,40.02,64.78,70.30,914,-82,81,33,47.37
2022-10-14T21:11:47Z,314675,40.57,62.46,70.20,916,-79,81,33,46.45
2022-10-14T21:13:47Z,314676,41.54,65.80,74.50,918,-80,81,32,47.75
2022-10-14T21:15:47Z,314677,41.33,65.87,72.69,920,-84,81,32,47.78
2022-10-14T21:17:47Z,314678,42.06,65.65,73.13,922,-81,81,32,47.83
2022-10-14T21:19:47Z,314679,41.54,65.95,72.68,924,-81,81,33,47.93
2022-10-14T21:21:47Z,314680,40.91,64.23,71.61,926,-80,81,32,47.12
2022-10-14T21:23:47Z,314681,41.82,65.98,73.89,928,-82,81,32,48.05
2022-10-14T21:25:47Z,314682,42.33,66.65,71.73,930,-79,81,32,48.13
2022-10-14T21:27:46Z,314683,41.89,66.98,74.27,932,-80,81,32,48.24
2022-10-14T21:29:47Z,314684,42.78,68.64,75.64,934,-85,82,32,48.82
2022-10-14T21:31:47Z,314685,42.56,65.25,71.15,936,-81,82,33,47.69
2022-10-14T21:33:47Z,314686,42.65,67.94,75.04,938,-78,82,32,48.54
2022-10-14T21:35:47Z,314687,43.71,69.07,76.29,940,-82,82,32,49.16
2022-10-14T21:37:47Z,314688,42.74,65.97,73.17,942,-81,81,32,48.00
2022-10-14T21:39:47Z,314689,43.33,68.93,77.58,944,-80,82,32,49.05
2022-10-14T21:41:47Z,314690,42.54,68.30,74.55,946,-80,82,32,48.77
2022-10-14T21:43:47Z,314691,42.32,66.96,74.43,948,-82,82,32,48.20
2022-10-14T21:54:26Z,314692,43.93,68.77,77.21,958,-85,82,32,49.07
2022-10-14T21:55:47Z,314693,44.30,69.69,77.80,960,-81,82,32,49.39
2022-10-14T21:57:48Z,314694,43.65,68.61,78.22,962,-82,82,33,48.98
2022-10-14T21:59:50Z,314695,44.32,68.96,77.60,964,-79,82,33,49.00
2022-10-14T22:01:52Z,314696,44.30,69.13,75.36,966,-85,82,33,49.25
2022-10-14T22:03:49Z,314697,44.71,70.84,77.73,968,-80,82,32,49.49
2022-10-14T22:05:48Z,314698,44.26,69.81,77.39,970,-80,83,32,49.28
2022-10-14T22:07:57Z,314699,42.71,67.76,76.25,972,-80,82,32,48.75
2022-10-14T22:09:48Z,314700,44.35,70.75,80.02,974,-84,83,32,49.84
2022-10-14T22:15:26Z,314701,47.64,73.01,80.07,979,-83,83,32,50.52
2022-10-14T22:17:35Z,314702,47.39,73.82,82.64,981,-79,83,31,50.74
2022-10-14T22:19:34Z,314703,46.71,75.96,86.46,983,-79,83,31,51.59
2022-10-14T22:21:34Z,314704,48.05,75.86,85.32,985,-84,83,31,51.36
2022-10-14T22:23:43Z,314705,48.98,77.88,87.18,987,-83,83,31,52.08
2022-10-14T22:25:33Z,314706,50.52,81.17,89.74,989,-87,83,31,53.59
2022-10-14T22:27:34Z,314707,51.49,82.82,93.15,991,-87,83,31,54.98
2022-10-14T22:29:37Z,314708,53.79,86.50,95.20,993,-86,82,31,56.93
2022-10-14T22:31:34Z,314709,53.37,88.92,99.44,995,-85,83,31,58.46
2022-10-14T22:33:37Z,314710,54.25,87.28,97.11,997,-88,83,31,57.54
2022-10-14T22:36:07Z,314711,55.69,90.30,99.52,999,-85,83,31,59.46
2022-10-14T22:38:14Z,314712,56.24,90.14,100.32,1001,-84,83,31,59.36
2022-10-14T22:44:30Z,314713,55.89,91.46,102.00,1007,-87,83,31,60.30
2022-10-14T22:46:34Z,314714,56.57,90.84,100.90,1010,-83,83,31,59.74
2022-10-14T22:48:03Z,314715,55.75,90.96,100.58,1012,-81,83,31,59.77
2022-10-14T22:50:03Z,314716,55.77,90.66,102.49,1014,-85,83,31,59.74
2022-10-14T22:52:03Z,314717,55.86,90.74,98.77,1016,-83,83,31,59.77
2022-10-14T22:54:03Z,314718,55.11,90.52,100.04,1018,-84,83,31,59.63
2022-10-14T22:56:03Z,314719,55.15,87.77,98.23,1020,-83,82,31,57.77
2022-10-14T22:58:10Z,314720,55.48,88.98,99.32,1022,-81,83,31,58.57
2022-10-14T23:06:19Z,314721,53.35,86.47,95.14,1030,-87,83,31,56.89
2022-10-14T23:08:40Z,314722,55.51,87.49,98.38,1032,-81,83,31,57.64
2022-10-14T23:10:08Z,314723,54.66,90.30,100.36,1034,-78,83,31,59.62
2022-10-14T23:12:04Z,314724,53.72,87.56,98.14,1036,-85,83,31,57.68
2022-10-14T23:14:44Z,314725,53.85,86.64,96.73,1038,-87,83,31,57.05
2022-10-14T23:16:08Z,314726,54.11,88.55,99.14,1040,-84,83,30,58.32
2022-10-14T23:18:07Z,314727,52.30,85.77,95.75,1042,-81,83,31,56.45
2022-10-14T23:20:21Z,314728,52.64,84.42,93.20,1044,-80,83,32,55.58
2022-10-14T23:22:19Z,314729,54.38,87.07,97.33,1046,-84,83,31,57.33
2022-10-14T23:24:20Z,314730,53.34,85.00,96.30,1048,-85,83,31,56.07
2022-10-14T23:26:18Z,314731,51.98,84.56,95.82,1050,-84,83,31,55.75
2022-10-14T23:28:34Z,314732,51.13,82.58,91.27,1052,-84,83,31,54.55
2022-10-14T23:30:18Z,314733,51.90,84.02,94.12,1054,-81,83,31,55.24
2022-10-14T23:32:30Z,314734,51.91,83.49,93.71,1056,-92,83,30,55.00
2022-10-14T23:37:47Z,314735,51.04,81.57,90.00,1061,-86,83,31,54.04
2022-10-14T23:39:21Z,314736,50.85,84.38,91.66,1063,-82,83,31,55.51
2022-10-14T23:41:20Z,314737,50.86,82.18,93.18,1065,-80,83,31,54.38
2022-10-14T23:43:18Z,314738,50.96,82.79,92.09,1067,-78,83,31,54.70
2022-10-14T23:45:18Z,314739,51.16,80.42,90.93,1069,-81,83,31,53.23
2022-10-14T23:47:18Z,314740,50.34,81.64,89.91,1071,-80,82,32,53.83
2022-10-14T23:49:18Z,314741,50.23,81.25,91.34,1073,-84,83,32,53.45
2022-10-14T23:51:20Z,314742,51.98,82.38,93.65,1075,-81,83,32,54.33
2022-10-14T23:53:18Z,314743,51.49,82.87,91.42,1077,-81,83,32,54.76
2022-10-14T23:55:18Z,314744,50.04,80.95,92.36,1079,-82,83,32,53.58
2022-10-14T23:57:18Z,314745,51.15,82.11,92.64,1081,-80,82,32,54.04
2022-10-14T23:59:20Z,314746,51.45,84.65,92.56,1083,-80,82,32,55.69
2022-10-15T00:01:22Z,314747,52.65,85.22,95.15,1085,-86,83,32,56.16
2022-10-15T00:03:21Z,314748,51.32,82.26,91.00,1087,-83,83,32,54.46
2022-10-15T00:05:19Z,314749,51.66,83.38,91.41,1089,-79,83,32,54.96
2022-10-15T00:07:23Z,314750,51.47,84.35,93.42,1091,-87,83,32,55.71
2022-10-15T00:09:19Z,314751,51.66,85.96,95.32,1093,-82,83,32,56.55
2022-10-15T00:11:19Z,314752,51.28,82.57,90.50,1095,-82,83,32,54.67
2022-10-15T00:13:19Z,314753,50.88,81.63,90.58,1097,-79,82,32,54.02
2022-10-15T00:15:19Z,314754,51.14,85.32,95.00,1099,-80,82,32,56.16
2022-10-15T00:17:19Z,314755,51.50,83.91,93.50,1101,-84,83,32,55.04
2022-10-15T00:19:19Z,314756,50.93,82.02,88.82,1103,-80,83,32,54.07
2022-10-15T00:21:19Z,314757,52.12,82.48,92.29,1105,-80,82,32,54.50
2022-10-15T00:23:19Z,314758,50.98,82.82,91.41,1107,-84,82,32,54.43
2022-10-15T00:25:19Z,314759,51.58,84.42,93.06,1109,-80,82,32,55.58
2022-10-15T00:27:19Z,314760,52.68,85.19,94.60,1111,-80,82,32,56.15
2022-10-15T00:29:19Z,314761,51.30,82.63,91.76,1113,-83,82,32,54.50
2022-10-15T00:31:25Z,314762,51.16,83.55,94.58,1115,-81,82,33,55.04
2022-10-15T00:39:19Z,314763,49.90,80.47,91.64,1123,-80,82,33,53.37
2022-10-15T00:41:19Z,314764,50.07,81.65,91.22,1125,-82,82,33,53.85
2022-10-15T00:43:19Z,314765,50.42,80.44,90.21,1127,-83,82,33,53.31
2022-10-15T00:45:19Z,314766,49.47,79.88,89.77,1129,-82,82,33,53.00
2022-10-15T00:47:19Z,314767,49.35,79.81,92.40,1131,-79,82,33,52.86
2022-10-15T00:49:19Z,314768,49.65,82.48,91.87,1133,-81,81,33,54.33
2022-10-15T00:51:21Z,314769,49.08,78.77,86.89,1135,-82,81,33,52.70
2022-10-15T00:53:19Z,314770,48.79,80.20,88.29,1137,-83,81,33,53.45
2022-10-15T00:55:19Z,314771,49.12,79.00,86.46,1139,-85,81,33,52.66
2022-10-15T00:57:19Z,314772,50.43,80.50,89.43,1141,-81,81,34,53.30
2022-10-15T00:59:19Z,314773,49.26,80.06,89.09,1143,-85,80,34,53.04
2022-10-15T01:01:19Z,314774,49.74,80.04,88.74,1145,-83,81,34,52.91
2022-10-15T01:03:19Z,314775,48.26,77.33,88.35,1147,-83,81,34,52.11
2022-10-15T01:05:19Z,314776,49.04,79.09,87.87,1149,-83,81,34,52.81
2022-10-15T01:07:19Z,314777,49.39,79.70,91.11,1151,-82,81,35,52.98
2022-10-15T01:09:19Z,314778,49.68,81.30,90.59,1153,-79,81,35,54.02
2022-10-15T01:11:19Z,314779,49.23,79.42,88.17,1155,-82,80,34,52.81
2022-10-15T01:13:19Z,314780,48.64,78.31,87.93,1157,-83,80,34,52.22
2022-10-15T01:15:19Z,314781,49.29,79.67,88.75,1159,-82,80,34,53.13
2022-10-15T01:17:19Z,314782,48.43,77.77,88.00,1161,-83,80,34,52.20
2022-10-15T01:19:19Z,314783,47.55,75.79,83.77,1163,-85,80,34,51.52
2022-10-15T01:21:19Z,314784,47.08,76.34,87.02,1165,-81,80,34,51.66
2022-10-15T01:23:19Z,314785,48.46,78.76,87.67,1167,-81,80,34,52.61
2022-10-15T01:25:19Z,314786,47.02,77.09,84.76,1169,-80,80,34,51.76
2022-10-15T01:27:19Z,314787,48.31,78.13,88.17,1171,-85,80,34,52.09
2022-10-15T01:29:19Z,314788,46.20,75.67,85.67,1173,-78,80,34,51.39
2022-10-15T01:31:19Z,314789,47.46,78.54,89.04,1175,-85,80,34,52.57
2022-10-15T01:33:19Z,314790,47.32,78.88,90.04,1177,-84,80,34,52.64
2022-10-15T01:35:19Z,314791,47.55,77.29,85.85,1179,-82,79,34,52.05
2022-10-15T01:37:19Z,314792,46.57,75.47,83.43,1181,-83,79,35,51.43
2022-10-15T01:39:19Z,314793,47.13,76.41,84.46,1183,-79,79,35,51.74
2022-10-15T01:41:19Z,314794,47.68,77.38,85.77,1185,-82,79,35,52.09
2022-10-15T01:43:19Z,314795,47.77,76.02,85.53,1187,-81,79,35,51.60
2022-10-15T01:45:20Z,314796,47.64,80.91,89.83,1189,-78,79,36,53.57
2022-10-15T01:47:19Z,314797,48.41,76.81,85.94,1191,-80,79,36,51.80
2022-10-15T01:49:19Z,314798,47.70,77.30,86.48,1193,-87,79,36,51.80
2022-10-15T01:51:19Z,314799,48.11,78.85,87.47,1195,-81,79,36,52.67
2022-10-15T01:53:19Z,314800,47.84,77.38,86.87,1197,-80,79,36,52.11
2022-10-15T01:55:19Z,314801,47.94,76.10,85.50,1199,-82,78,37,51.42
2022-10-15T01:57:21Z,314802,47.66,78.29,88.31,1201,-81,78,37,52.31
2022-10-15T01:59:19Z,314803,48.32,78.43,86.71,1203,-80,77,37,52.64
2022-10-15T02:01:20Z,314804,48.65,78.89,86.39,1205,-81,78,37,52.35
2022-10-15T02:03:20Z,314805,48.13,78.62,87.80,1207,-85,78,37,52.62
2022-10-15T02:05:21Z,314806,47.53,79.24,89.31,1209,-81,78,37,52.91
2022-10-15T02:07:20Z,314807,49.22,79.58,89.20,1211,-79,77,38,53.08
2022-10-15T02:09:19Z,314808,48.50,79.06,88.57,1213,-80,77,38,52.59
2022-10-15T02:11:19Z,314809,48.39,78.18,87.77,1215,-85,77,38,52.61
2022-10-15T02:13:19Z,314810,49.11,78.76,87.20,1217,-82,77,38,52.70
2022-10-15T02:15:20Z,314811,49.31,79.52,87.85,1219,-79,76,39,52.81
2022-10-15T02:17:19Z,314812,49.30,80.09,87.67,1221,-84,76,39,53.06
2022-10-15T02:19:19Z,314813,50.42,81.42,91.26,1223,-83,76,39,53.89
2022-10-15T02:21:20Z,314814,49.65,81.49,91.65,1225,-83,75,39,54.05
2022-10-15T02:23:20Z,314815,50.32,80.75,89.14,1227,-82,76,39,53.75
2022-10-15T02:25:20Z,314816,49.65,78.69,88.02,1229,-80,76,40,52.57
2022-10-15T02:27:20Z,314817,50.24,80.09,88.18,1231,-84,76,40,53.45
2022-10-15T02:29:20Z,314818,49.21,80.77,90.98,1233,-80,75,40,53.68
2022-10-15T02:31:20Z,314819,48.74,81.13,91.85,1235,-80,75,40,53.57
2022-10-15T02:33:20Z,314820,50.52,81.31,91.04,1237,-79,75,41,53.93
2022-10-15T02:35:20Z,314821,50.11,81.35,90.45,1239,-85,75,41,53.73
2022-10-15T02:37:20Z,314822,50.91,81.91,92.58,1241,-85,75,41,54.12
2022-10-15T02:39:19Z,314823,52.40,85.03,97.19,1243,-80,75,42,55.95
2022-10-15T02:41:20Z,314824,51.73,84.71,98.63,1245,-79,75,42,55.75
2022-10-15T02:43:20Z,314825,52.24,85.58,94.91,1247,-79,75,42,56.36
2022-10-15T02:45:20Z,314826,51.28,83.91,94.47,1249,-83,75,43,55.36
2022-10-15T02:47:21Z,314827,52.30,85.50,96.00,1251,-79,74,43,56.33
2022-10-15T02:49:20Z,314828,52.40,85.47,98.87,1253,-82,74,43,56.23
2022-10-15T02:51:20Z,314829,52.89,86.00,98.48,1255,-79,74,43,56.59
2022-10-15T02:53:20Z,314830,54.42,87.65,97.44,1257,-80,74,43,57.69
2022-10-15T02:55:20Z,314831,53.46,87.21,98.04,1259,-80,74,43,57.21
2022-10-15T02:57:20Z,314832,55.52,90.37,101.28,1261,-80,74,44,59.57
2022-10-15T02:59:20Z,314833,56.85,91.30,105.04,1263,-81,74,44,60.25
2022-10-15T03:01:20Z,314834,54.38,89.36,101.07,1265,-81,74,44,58.82
2022-10-15T03:03:20Z,314835,55.09,88.44,98.57,1267,-80,74,44,58.15
2022-10-15T03:05:20Z,314836,53.96,88.31,100.69,1269,-84,74,44,58.13
2022-10-15T03:07:20Z,314837,54.71,88.20,99.02,1271,-80,74,44,58.14
2022-10-15T03:09:20Z,314838,53.07,85.48,95.60,1273,-80,73,45,56.16
2022-10-15T03:11:20Z,314839,52.62,85.00,97.96,1275,-83,73,45,56.09
2022-10-15T03:13:20Z,314840,53.04,85.12,94.08,1277,-80,73,45,55.94
2022-10-15T03:15:20Z,314841,53.98,87.64,98.34,1279,-79,73,45,57.59
2022-10-15T03:17:20Z,314842,52.09,85.20,97.34,1281,-83,73,45,56.11
2022-10-15T03:19:20Z,314843,52.63,85.38,98.06,1283,-80,73,45,56.02
2022-10-15T03:21:20Z,314844,53.45,87.65,98.00,1285,-82,73,46,57.60
2022-10-15T03:23:20Z,314845,53.77,86.47,96.19,1287,-84,73,46,56.93
2022-10-15T03:25:20Z,314846,54.21,88.42,99.23,1289,-78,73,46,58.25
2022-10-15T03:27:20Z,314847,52.65,85.44,93.30,1291,-84,73,47,56.24
2022-10-15T03:29:20Z,314848,52.70,84.64,94.15,1293,-78,73,46,55.83
2022-10-15T03:31:20Z,314849,54.63,89.33,100.63,1295,-80,73,46,58.93
2022-10-15T03:33:20Z,314850,54.64,86.93,95.25,1297,-79,73,46,57.27
2022-10-15T03:35:20Z,314851,52.93,85.72,95.21,1299,-81,73,46,56.42
2022-10-15T03:37:20Z,314852,54.08,86.02,95.15,1301,-78,72,46,56.60
2022-10-15T03:39:20Z,314853,55.67,89.93,99.53,1303,-78,72,46,59.23
2022-10-15T03:41:20Z,314854,56.88,92.36,105.12,1305,-82,72,47,60.84
2022-10-15T03:43:20Z,314855,59.31,93.76,105.87,1307,-86,72,47,61.78
2022-10-15T03:45:20Z,314856,54.76,91.24,100.04,1309,-81,72,47,60.16
2022-10-15T03:47:20Z,314857,55.02,89.05,100.29,1311,-82,72,47,58.75
2022-10-15T03:49:20Z,314858,53.19,84.84,94.98,1313,-79,72,47,55.86
2022-10-15T03:51:20Z,314859,49.96,79.04,87.80,1315,-81,72,46,52.75
2022-10-15T03:53:20Z,314860,48.91,76.75,87.73,1317,-84,72,46,51.91
2022-10-15T03:55:20Z,314861,49.35,78.24,87.85,1319,-83,72,46,52.40
2022-10-15T03:57:20Z,314862,49.73,79.50,89.02,1321,-81,72,47,52.80
2022-10-15T03:59:20Z,314863,48.12,78.27,88.46,1323,-81,72,47,52.34
2022-10-15T04:01:20Z,314864,48.04,76.86,87.02,1325,-79,72,46,52.02
2022-10-15T04:03:20Z,314865,48.23,78.66,90.02,1327,-79,72,45,52.45
2022-10-15T04:05:20Z,314866,43.91,70.54,82.39,1329,-81,72,45,49.67
2022-10-15T04:07:20Z,314867,44.02,71.78,81.13,1331,-81,72,46,50.13
2022-10-15T04:09:20Z,314868,45.07,72.64,81.00,1333,-84,72,46,50.15
2022-10-15T04:11:20Z,314869,43.97,71.50,82.12,1335,-85,72,46,50.12
2022-10-15T04:13:20Z,314870,44.52,73.52,81.66,1337,-79,72,47,50.68
2022-10-15T04:15:20Z,314871,44.42,71.64,80.09,1339,-79,71,47,50.09
2022-10-15T04:17:20Z,314872,43.39,68.82,77.68,1341,-78,71,46,49.20
2022-10-15T04:19:23Z,314873,40.46,64.98,71.29,1343,-78,71,46,47.45
2022-10-15T04:21:20Z,314874,39.54,64.25,73.21,1345,-79,71,46,46.98
2022-10-15T04:23:20Z,314875,39.74,65.00,72.44,1347,-78,71,46,47.35
2022-10-15T04:25:20Z,314876,37.20,60.88,67.42,1349,-78,71,46,45.68
2022-10-15T04:27:20Z,314877,36.72,62.17,69.74,1351,-78,71,46,46.35
2022-10-15T04:29:20Z,314878,35.93,58.67,65.57,1353,-81,71,46,44.94
2022-10-15T04:31:20Z,314879,36.24,58.87,65.98,1355,-79,71,46,45.13
2022-10-15T04:33:20Z,314880,35.89,58.89,65.76,1357,-82,71,46,45.09
2022-10-15T04:35:20Z,314881,35.41,57.75,64.34,1359,-78,71,46,44.59
2022-10-15T04:37:20Z,314882,35.65,57.02,64.89,1361,-76,71,46,44.33
2022-10-15T04:39:21Z,314883,32.95,51.31,59.49,1363,-78,71,45,41.82
2022-10-15T04:41:27Z,314884,32.51,52.49,58.60,1365,-82,71,46,42.11
2022-10-15T04:43:20Z,314885,33.54,53.16,60.09,1367,-78,71,46,42.51
2022-10-15T04:45:20Z,314886,32.64,52.54,62.25,1369,-81,71,46,42.50
2022-10-15T04:47:20Z,314887,33.85,54.05,59.80,1371,-79,71,46,43.15
2022-10-15T04:49:21Z,314888,33.27,53.96,61.84,1373,-78,71,46,43.07
2022-10-15T04:51:20Z,314889,32.16,51.64,57.91,1375,-82,71,46,41.82
2022-10-15T04:53:20Z,314890,31.91,52.29,59.64,1377,-80,69,46,42.16
2022-10-15T04:55:20Z,314891,31.82,50.68,56.95,1379,-77,70,46,41.54
2022-10-15T04:57:22Z,314892,30.36,48.40,53.70,1381,-78,70,46,40.32
